ID,event_type,weight,DelEta_jj,DijetMass,LeadingJetPt
40906,3,0.0019922,-999,-999,34.3616
40907,3,0.00181472,-999,-999,-999
40908,-999,0.00290334,-999,-999,-999
40909,-999,0.00269911,-999,-999,-999
40910,0,0.00405836,-999,-999,-999
40911,-999,0.00432562,-999,-999,-999
40912,3,0.0017128,-999,-999,71.261
40913,-999,0.00159918,-999,-999,-999
40914,1,0.00203164,-999,-999,-999
40915,3,0.00236978,-999,-999,48.3618
40916,3,0.00213701,-999,-999,42.9465
40917,-999,0.00240606,-999,-999,-999
40918,0,0.00158456,0.0636799,38.8426,62.8922
40919,2,0.00280089,-999,-999,-999
40920,1,0.00260483,-999,-999,-999
40921,-999,0.00148813,-999,-999,-999
40922,1,0.00245245,-999,-999,-999
40923,-999,0.00240661,-999,-999,-999
40924,-999,0.00205395,-999,-999,-999
40925,3,0.0023939,-999,-999,43.5598
40926,-999,0.00181161,-999,-999,-999
40927,3,0.00228578,-999,-999,-999
40928,0,0.00207242,-999,-999,-999
40929,-999,0.00180578,-999,-999,-999
40930,-999,0.00197753,-999,-999,-999
40931,-999,0.00237686,-999,-999,-999
40932,1,0.00187317,0.759149,83.4469,104.579
40933,1,0.0017773,-999,-999,-999
40934,-999,0.00231883,-999,-999,-999
40935,-999,0.00260903,-999,-999,-999
40936,3,0.00153037,1.14648,137.385,79.7767
40937,-999,0.00174236,-999,-999,-999
40938,-999,0.00260955,-999,-999,-999
40939,-999,0.00219569,-999,-999,-999
40940,-999,0.00150777,-999,-999,-999
40941,-999,0.00178092,-999,-999,-999
40942,-999,0.00199495,-999,-999,-999
40943,1,0.00154836,-999,-999,144.83
40944,-999,0.00178239,-999,-999,-999
40945,2,0.00145134,-999,-999,143.314
40946,0,0.0017455,-999,-999,134.048
40947,-999,0.00373943,-999,-999,-999
40948,-999,0.00155637,-999,-999,-999
40949,-999,0.0016331,-999,-999,-999
40950,1,0.00234895,-999,-999,57.0771
40951,-999,0.00196417,-999,-999,-999
40952,-999,0.00227344,-999,-999,-999
40953,-999,0.00178073,-999,-999,-999
40954,2,0.00235502,-999,-999,-999
40955,0,0.00226219,-999,-999,39.9832
40956,-999,0.00233988,-999,-999,-999
40957,-999,0.00236248,-999,-999,-999
40958,-999,0.00166485,-999,-999,-999
40959,-999,0.0019043,-999,-999,-999
40960,-999,0.00208853,-999,-999,-999
40961,-999,0.00287193,-999,-999,-999
40962,-999,0.00323019,-999,-999,-999
40963,3,0.00189398,-999,-999,-999
40964,3,0.00221156,-999,-999,-999
40965,-999,0.00207019,-999,-999,-999
40966,-999,0.00172502,-999,-999,-999
40967,-999,0.00253751,-999,-999,-999
40968,0,0.00295921,-999,-999,-999
40969,3,0.00261829,-999,-999,-999
40970,3,0.00261041,-999,-999,-999
40971,-999,0.00256368,-999,-999,-999
40972,-999,0.00162744,-999,-999,-999
40973,0,0.00242426,-999,-999,-999
40974,-999,0.00171415,-999,-999,-999
40975,-999,0.00209178,-999,-999,-999
40976,-999,0.00551529,-999,-999,-999
40977,-999,0.00201481,-999,-999,-999
40978,-999,0.00229392,-999,-999,-999
40979,0,0.00250981,-999,-999,-999
40980,-999,0.002495,-999,-999,-999
40981,2,0.00161138,0.078624,42.6353,56.3319
40982,-999,0.00159983,-999,-999,-999
40983,-999,0.00265544,-999,-999,-999
40984,-999,0.00282357,-999,-999,-999
40985,-999,0.00308748,-999,-999,-999
40986,-999,0.00210107,-999,-999,-999
40987,-999,0.0021026,-999,-999,-999
40988,3,0.0025469,-999,-999,-999
40989,-999,0.00212006,-999,-999,-999
40990,2,0.00323186,-999,-999,31.9991
40991,-999,0.00219831,-999,-999,-999
40992,1,0.00232744,-999,-999,-999
40993,-999,0.00308479,-999,-999,-999
40994,-999,0.00229025,-999,-999,-999
40995,0,0.0018293,2.91628,187.468,46.0643
40996,-999,0.00160748,-999,-999,-999
40997,-999,0.00172925,-999,-999,-999
40998,3,0.00252712,-999,-999,-999
40999,3,0.00241458,-999,-999,-999
41000,2,0.00216982,-999,-999,-999
41001,-999,0.00141769,-999,-999,-999
41002,-999,0.00184315,-999,-999,-999
41003,-999,0.00209354,-999,-999,-999
41004,0,0.00193294,-999,-999,73.7962
41005,0,0.00164578,-999,-999,37.3076
41006,-999,0.00148633,-999,-999,-999
41007,-999,0.00177668,-999,-999,-999
41008,-999,0.00213443,-999,-999,-999
41009,-999,0.00154681,-999,-999,-999
41010,2,0.00146416,4.62013,737.63,78.5249
41011,-999,0.00209124,-999,-999,-999
41012,1,0.00258799,-999,-999,-999
41013,3,0.00220214,-999,-999,-999
41014,3,0.00175211,-999,-999,-999
41015,-999,0.00301259,-999,-999,-999
41016,-999,0.00197603,-999,-999,-999
41017,0,0.00253639,-999,-999,-999
41018,-999,0.00230828,-999,-999,-999
41019,-999,0.0013733,-999,-999,-999
41020,-999,0.00199674,-999,-999,-999
41021,0,0.0024103,-999,-999,-999
41022,-999,0.00243541,-999,-999,-999
41023,-999,0.00153099,-999,-999,-999
41024,3,0.00174849,-999,-999,-999
41025,-999,0.00188629,-999,-999,-999
41026,-999,0.00135061,-999,-999,-999
41027,-999,0.00188102,-999,-999,-999
41028,-999,0.00259947,-999,-999,-999
41029,-999,0.00248491,-999,-999,-999
41030,3,0.00261223,-999,-999,-999
41031,-999,0.00181066,-999,-999,-999
41032,-999,0.00167621,-999,-999,-999
41033,0,0.00198762,-999,-999,-999
41034,-999,0.00267129,-999,-999,-999
41035,-999,0.00249445,-999,-999,-999
41036,-999,0.00237495,-999,-999,-999
41037,0,0.00203283,3.80625,267.271,40.911
41038,-999,0.00157658,-999,-999,-999
41039,-999,0.00238183,-999,-999,-999
41040,1,0.0022007,-999,-999,49.8539
41041,1,0.00164115,-999,-999,76.747
41042,-999,0.00279637,-999,-999,-999
41043,0,0.00310995,-999,-999,-999
41044,3,0.0014684,-999,-999,58.2561
41045,-999,0.00228707,-999,-999,-999
41046,2,0.00241385,-999,-999,-999
41047,1,0.00194112,-999,-999,-999
41048,3,0.00192779,-999,-999,-999
41049,1,0.00194594,-999,-999,41.3262
41050,3,0.00258369,-999,-999,-999
41051,-999,0.00284951,-999,-999,-999
41052,-999,0.00244596,-999,-999,-999
41053,0,0.00259735,-999,-999,-999
41054,-999,0.00231836,-999,-999,-999
41055,-999,0.00180752,-999,-999,-999
41056,-999,0.00250234,-999,-999,-999
41057,3,0.00133106,0.819392,735.24,511.423
41058,1,0.00229827,-999,-999,35.5211
41059,-999,0.00218977,-999,-999,-999
41060,-999,0.00192064,-999,-999,-999
41061,2,0.00214332,-999,-999,-999
41062,0,0.00281907,-999,-999,-999
41063,-999,0.0031532,-999,-999,-999
41064,-999,0.00263104,-999,-999,-999
41065,-999,0.00176471,-999,-999,-999
41066,-999,0.00150491,-999,-999,-999
41067,-999,0.00212831,-999,-999,-999
41068,3,0.00200999,-999,-999,-999
41069,2,0.00198467,-999,-999,-999
41070,-999,0.00239283,-999,-999,-999
41071,3,0.00175355,-999,-999,-999
41072,2,0.00161976,2.43907,328.392,108.677
41073,3,0.00217532,-999,-999,-999
41074,-999,0.00145878,-999,-999,-999
41075,3,0.00173247,-999,-999,-999
41076,3,0.00200776,-999,-999,-999
41077,2,0.00238287,-999,-999,32.4946
41078,-999,0.00235819,-999,-999,-999
41079,-999,0.00170346,-999,-999,-999
41080,-999,0.00198689,-999,-999,-999
41081,-999,0.00194817,-999,-999,-999
41082,-999,0.00232806,-999,-999,-999
41083,0,0.00244248,-999,-999,30.8848
41084,-999,0.00216616,-999,-999,-999
41085,0,0.00254168,-999,-999,-999
41086,-999,0.00188684,-999,-999,-999
41087,-999,0.00241502,-999,-999,-999
41088,-999,0.00241438,-999,-999,-999
41089,3,0.0023809,-999,-999,-999
41090,-999,0.00173554,-999,-999,-999
41091,-999,0.00159143,-999,-999,-999
41092,-999,0.00135575,-999,-999,-999
41093,-999,0.00156759,-999,-999,-999
41094,-999,0.00199347,-999,-999,-999
41095,-999,0.00230519,-999,-999,-999
41096,0,0.00217651,-999,-999,33.9382
41097,-999,0.00304431,-999,-999,-999
41098,3,0.00202974,-999,-999,-999
41099,-999,0.00405914,-999,-999,-999
41100,0,0.00166412,0.646264,135.025,79.9811
41101,-999,0.00179268,-999,-999,-999
41102,-999,0.00281276,-999,-999,-999
41103,-999,0.00152012,-999,-999,-999
41104,1,0.00265322,-999,-999,31.7739
41105,-999,0.00270214,-999,-999,-999
41106,-999,0.00170253,-999,-999,-999
41107,-999,0.00178311,-999,-999,-999
41108,1,0.00195229,-999,-999,34.8287
41109,3,0.00340342,-999,-999,-999
41110,-999,0.00253431,-999,-999,-999
41111,1,0.00186657,0.313614,58.9971,44.7643
41112,0,0.00218372,-999,-999,40.8828
41113,1,0.00278126,-999,-999,32.5123
41114,2,0.00269437,-999,-999,-999
41115,-999,0.00168366,-999,-999,-999
41116,3,0.00160657,-999,-999,-999
41117,3,0.00245765,-999,-999,30.7488
41118,1,0.00269509,-999,-999,-999
41119,1,0.00305965,-999,-999,-999
41120,-999,0.00260853,-999,-999,-999
41121,-999,0.000371956,-999,-999,-999
41122,3,0.00198733,-999,-999,30.1351
41123,2,0.00261159,-999,-999,-999
41124,-999,0.00188346,-999,-999,-999
41125,0,0.00247795,-999,-999,-999
41126,-999,0.00262854,-999,-999,-999
41127,3,0.00269083,-999,-999,-999
41128,3,0.00228078,-999,-999,-999
41129,-999,0.00224432,-999,-999,-999
41130,-999,0.00239791,-999,-999,-999
41131,1,0.0015893,-999,-999,110.41
41132,2,0.00199694,-999,-999,-999
41133,-999,0.00145927,-999,-999,-999
41134,2,0.00177561,-999,-999,-999
41135,-999,0.00183642,-999,-999,-999
41136,2,0.00176555,-999,-999,-999
41137,-999,0.00161865,-999,-999,-999
41138,1,0.00223673,-999,-999,-999
41139,-999,0.0023734,-999,-999,-999
41140,3,0.00191862,-999,-999,55.2733
41141,-999,0.00144877,-999,-999,-999
41142,2,0.00356055,-999,-999,-999
41143,-999,0.00154068,-999,-999,-999
41144,3,0.00156132,0.620169,48.0975,66.2495
41145,-999,0.00177483,-999,-999,-999
41146,3,0.00223677,-999,-999,32.0777
41147,1,0.00169444,-999,-999,140.574
41148,-999,0.00257222,-999,-999,-999
41149,0,0.0023689,-999,-999,-999
41150,-999,0.00228917,-999,-999,-999
41151,-999,0.00226462,-999,-999,-999
41152,3,0.00263955,-999,-999,-999
41153,-999,0.00247628,-999,-999,-999
41154,0,0.00164984,-999,-999,160.57
41155,-999,0.00239113,-999,-999,-999
41156,0,0.00208184,-999,-999,82.5672
41157,1,0.00194605,-999,-999,-999
41158,-999,0.00191826,-999,-999,-999
41159,-999,0.00208548,-999,-999,-999
41160,-999,0.00192471,-999,-999,-999
41161,-999,0.00150021,-999,-999,-999
41162,-999,0.00236936,-999,-999,-999
41163,0,0.00168228,-999,-999,134.423
41164,-999,0.00280791,-999,-999,-999
41165,3,0.00165189,1.92124,116.353,58.5191
41166,0,0.00202313,1.01369,50.5832,43.794
41167,-999,0.00173249,-999,-999,-999
41168,-999,0.00243967,-999,-999,-999
41169,-999,0.00251145,-999,-999,-999
41170,-999,0.00169181,-999,-999,-999
41171,2,0.00232578,-999,-999,-999
41172,-999,0.00292085,-999,-999,-999
41173,2,0.00174416,-999,-999,47.9325
41174,3,0.00165023,-999,-999,-999
41175,-999,0.00198016,-999,-999,-999
41176,-999,0.00218527,-999,-999,-999
41177,-999,0.00283247,-999,-999,-999
41178,-999,0.00551229,-999,-999,-999
41179,-999,0.00197103,-999,-999,-999
41180,-999,0.00278653,-999,-999,-999
41181,1,0.00268841,-999,-999,-999
41182,-999,0.00152522,-999,-999,-999
41183,3,0.00147111,2.49878,237.684,85.1537
41184,-999,0.00269265,-999,-999,-999
41185,-999,0.00287504,-999,-999,-999
41186,1,0.00223716,-999,-999,-999
41187,-999,0.00198359,-999,-999,-999
41188,-999,0.00312049,-999,-999,-999
41189,0,0.00204703,-999,-999,-999
41190,-999,0.00179717,-999,-999,-999
41191,1,0.0020792,-999,-999,-999
41192,-999,0.00190047,-999,-999,-999
41193,-999,0.0025921,-999,-999,-999
41194,0,0.00168105,1.87953,134.235,56.3371
41195,-999,0.00253723,-999,-999,-999
41196,-999,0.00239612,-999,-999,-999
41197,-999,0.00137574,-999,-999,-999
41198,-999,0.00263204,-999,-999,-999
41199,-999,0.00232311,-999,-999,-999
41200,2,0.00205367,-999,-999,36.2523
41201,-999,0.00179908,-999,-999,-999
41202,-999,0.0020677,-999,-999,-999
41203,3,0.00230965,-999,-999,41.963
41204,-999,0.00154781,-999,-999,-999
41205,-999,0.00194513,-999,-999,-999
41206,-999,0.00183895,-999,-999,-999
41207,0,0.00178874,-999,-999,44.3887
41208,0,0.00245738,-999,-999,-999
41209,0,0.00246875,-999,-999,-999
41210,0,0.00246682,-999,-999,30.3589
41211,-999,0.00321412,-999,-999,-999
41212,2,0.0019736,-999,-999,37.8915
41213,3,0.00183041,-999,-999,-999
41214,-999,0.00151219,-999,-999,-999
41215,0,0.00131086,-999,-999,-999
41216,0,0.00190944,-999,-999,-999
41217,-999,0.00163738,-999,-999,-999
41218,-999,0.00240463,-999,-999,-999
41219,0,0.00266978,-999,-999,41.1168
41220,-999,0.00237217,-999,-999,-999
41221,-999,0.00177023,-999,-999,-999
41222,0,0.00166262,2.11384,297.593,139.074
41223,-999,0.00176727,-999,-999,-999
41224,1,0.00150171,-999,-999,149.177
41225,-999,0.0020054,-999,-999,-999
41226,3,0.00148137,1.35482,101.595,68.0943
41227,2,0.00216698,-999,-999,-999
41228,3,0.00260232,-999,-999,-999
41229,-999,0.00220985,-999,-999,-999
41230,-999,0.00221661,-999,-999,-999
41231,-999,0.00231586,-999,-999,-999
41232,-999,-0.00195691,-999,-999,-999
41233,-999,0.00173784,-999,-999,-999
41234,-999,0.00169962,-999,-999,-999
41235,-999,0.00203957,-999,-999,-999
41236,0,0.00197211,-999,-999,77.4844
41237,-999,0.00494635,-999,-999,-999
41238,-999,0.00212276,-999,-999,-999
41239,1,0.00282888,-999,-999,-999
41240,-999,0.00186045,-999,-999,-999
41241,2,0.00146516,-999,-999,98.829
41242,3,0.00141061,2.20781,418.778,191.194
41243,-999,0.00216771,-999,-999,-999
41244,1,0.00182629,-999,-999,-999
41245,-999,0.00554959,-999,-999,-999
41246,3,0.00195403,-999,-999,41.9298
41247,-999,0.00176749,-999,-999,-999
41248,0,0.00271316,-999,-999,-999
41249,-999,0.00165725,-999,-999,-999
41250,2,0.00172946,-999,-999,38.0936
41251,2,0.00227082,-999,-999,36.8211
41252,0,0.00179534,-999,-999,-999
41253,0,0.00256567,-999,-999,30.0866
41254,-999,0.00520485,-999,-999,-999
41255,0,0.00255248,-999,-999,-999
41256,-999,0.00195872,-999,-999,-999
41257,3,0.00263971,-999,-999,-999
41258,-999,0.00246949,-999,-999,-999
41259,-999,0.00216924,-999,-999,-999
41260,-999,0.00199873,-999,-999,-999
41261,2,0.00193137,-999,-999,46.5459
41262,-999,0.00300382,-999,-999,-999
41263,-999,0.00206367,-999,-999,-999
41264,-999,0.00251373,-999,-999,-999
41265,-999,0.00156294,-999,-999,-999
41266,3,0.00155993,2.2264,235.515,124.203
41267,-999,0.00286428,-999,-999,-999
41268,0,0.00230449,-999,-999,39.5873
41269,0,0.00273265,-999,-999,-999
41270,-999,0.0017507,-999,-999,-999
41271,-999,0.00172143,-999,-999,-999
41272,1,0.00188581,0.207091,44.3905,74.6272
41273,3,0.00237988,-999,-999,-999
41274,-999,0.00231269,-999,-999,-999
41275,2,0.00160363,1.77727,243.614,122.618
41276,3,0.00245546,-999,-999,-999
41277,2,0.00156114,-999,-999,130.164
41278,-999,0.00249584,-999,-999,-999
41279,-999,0.00214634,-999,-999,-999
41280,-999,0.00290471,-999,-999,-999
41281,-999,0.00214402,-999,-999,-999
41282,-999,0.00275649,-999,-999,-999
41283,-999,0.00234832,-999,-999,-999
41284,-999,0.00189046,-999,-999,-999
41285,-999,0.00220807,-999,-999,-999
41286,3,0.001619,-999,-999,54.772
41287,3,0.00150415,-999,-999,76.8962
41288,0,0.00148865,-999,-999,-999
41289,-999,0.00228942,-999,-999,-999
41290,-999,0.00194681,-999,-999,-999
41291,-999,0.00199642,-999,-999,-999
41292,3,0.00189255,-999,-999,50.6438
41293,2,0.00168824,-999,-999,-999
41294,-999,0.00242668,-999,-999,-999
41295,1,0.00230532,-999,-999,39.8424
41296,-999,0.00151901,-999,-999,-999
41297,-999,0.00253004,-999,-999,-999
41298,-999,0.00152152,-999,-999,-999
41299,-999,0.00235314,-999,-999,-999
41300,2,0.00224405,-999,-999,-999
41301,2,0.00190396,-999,-999,-999
41302,-999,0.00180866,-999,-999,-999
41303,-999,0.00171956,-999,-999,-999
41304,0,0.00215424,-999,-999,-999
41305,-999,0.00274506,-999,-999,-999
41306,-999,0.00150235,-999,-999,-999
41307,3,0.00167585,-999,-999,99.0587
41308,1,0.002183,-999,-999,-999
41309,-999,0.00212348,-999,-999,-999
41310,1,0.00181743,-999,-999,57.4349
41311,2,0.0017542,-999,-999,-999
41312,-999,0.00147397,-999,-999,-999
41313,-999,0.00175296,-999,-999,-999
41314,-999,0.000999326,-999,-999,-999
41315,3,0.00257693,-999,-999,-999
41316,0,0.00380383,-999,-999,-999
41317,1,0.00186307,-999,-999,106.458
41318,0,0.00161388,4.50883,1402.5,167.651
41319,-999,0.00256796,-999,-999,-999
41320,-999,0.00143259,-999,-999,-999
41321,3,0.00253863,-999,-999,-999
41322,1,0.00201783,0.763372,92.4063,52.669
41323,-999,0.00257074,-999,-999,-999
41324,0,0.00251611,-999,-999,32.2092
41325,1,0.00264693,3.45978,322.287,80.496
41326,1,0.00232062,-999,-999,30.0178
41327,1,0.00192531,-999,-999,30.4
41328,-999,0.00281252,-999,-999,-999
41329,2,0.00174867,-999,-999,-999
41330,1,0.00279794,-999,-999,-999
41331,-999,0.00228859,-999,-999,-999
41332,-999,0.00268402,-999,-999,-999
41333,2,0.00221615,-999,-999,30.8879
41334,3,0.00291317,-999,-999,-999
41335,3,0.00194751,-999,-999,64.417
41336,3,0.00177923,-999,-999,-999
41337,-999,0.00243899,-999,-999,-999
41338,2,0.00153993,-999,-999,97.1216
41339,-999,0.00234938,-999,-999,-999
41340,-999,0.00190891,-999,-999,-999
41341,3,0.00190369,-999,-999,-999
41342,-999,0.00184562,-999,-999,-999
41343,-999,0.00281578,-999,-999,-999
41344,-999,0.00176339,-999,-999,-999
41345,-999,0.00161734,-999,-999,-999
41346,3,0.00237548,-999,-999,-999
41347,-999,0.00160685,-999,-999,-999
41348,2,0.00213637,-999,-999,-999
41349,-999,0.00262667,-999,-999,-999
41350,-999,0.00266907,-999,-999,-999
41351,0,0.00184361,-999,-999,35.0145
41352,1,0.00160725,-999,-999,78.3107
41353,3,0.00179828,-999,-999,-999
41354,-999,0.00152763,-999,-999,-999
41355,-999,0.00354621,-999,-999,-999
41356,3,0.00157655,-999,-999,59.8999
41357,-999,0.00220591,-999,-999,-999
41358,0,0.00163873,1.87322,152.796,67.4026
41359,3,0.0014406,1.27128,258.247,110.692
41360,-999,0.00142042,-999,-999,-999
41361,3,0.00233853,-999,-999,-999
41362,-999,0.00275352,-999,-999,-999
41363,-999,0.00238452,-999,-999,-999
41364,-999,0.00220009,-999,-999,-999
41365,2,0.00292179,-999,-999,-999
41366,0,0.00304009,-999,-999,-999
41367,-999,0.00186265,-999,-999,-999
41368,-999,0.00181608,-999,-999,-999
41369,2,0.00166149,-999,-999,35.9168
41370,0,0.00211628,-999,-999,-999
41371,-999,0.00188464,-999,-999,-999
41372,-999,0.0020404,-999,-999,-999
41373,3,0.00217773,-999,-999,-999
41374,-999,0.00249467,-999,-999,-999
41375,-999,0.0025703,-999,-999,-999
41376,-999,0.00155097,-999,-999,-999
41377,-999,0.00218922,-999,-999,-999
41378,3,0.00176248,-999,-999,63.7013
41379,-999,0.00195984,-999,-999,-999
41380,3,0.00216518,-999,-999,-999
41381,-999,0.00290978,-999,-999,-999
41382,-999,0.0016693,-999,-999,-999
41383,-999,0.00219073,-999,-999,-999
41384,1,0.0023185,-999,-999,39.5053
41385,-999,0.00157873,-999,-999,-999
41386,-999,0.00152865,-999,-999,-999
41387,-999,0.00253114,-999,-999,-999
41388,-999,0.00206247,-999,-999,-999
41389,0,0.00191343,-999,-999,-999
41390,0,0.00190024,-999,-999,-999
41391,3,0.00287965,-999,-999,-999
41392,3,0.00247056,-999,-999,-999
41393,0,0.00258645,-999,-999,-999
41394,-999,0.0021708,-999,-999,-999
41395,-999,0.00175649,-999,-999,-999
41396,-999,0.00312331,-999,-999,-999
41397,-999,0.00192713,-999,-999,-999
41398,-999,0.00161444,-999,-999,-999
41399,0,0.00164728,-999,-999,39.3021
41400,2,0.00226061,-999,-999,-999
41401,1,0.00186657,-999,-999,-999
41402,3,0.00179521,-999,-999,49.6877
41403,-999,0.00206511,-999,-999,-999
41404,-999,0.00160518,-999,-999,-999
41405,0,0.00163014,-999,-999,207.613
41406,-999,0.00204807,-999,-999,-999
41407,-999,0.00224749,-999,-999,-999
41408,1,0.00183158,-999,-999,69.9319
41409,1,0.00237349,0.724524,100.882,51.6359
41410,1,0.00189634,-999,-999,-999
41411,2,0.00186994,-999,-999,67.3037
41412,2,0.0016993,-999,-999,32.9279
41413,3,0.0024389,-999,-999,-999
41414,-999,0.00188894,-999,-999,-999
41415,1,0.00291113,-999,-999,-999
41416,-999,0.00146207,-999,-999,-999
41417,-999,0.00205356,-999,-999,-999
41418,3,0.00144157,2.13775,350.383,178.735
41419,-999,0.00183651,-999,-999,-999
41420,-999,0.0024089,-999,-999,-999
41421,-999,0.00179327,-999,-999,-999
41422,0,0.00166433,-999,-999,31.0525
41423,1,0.00241095,-999,-999,-999
41424,2,0.00147292,-999,-999,121.995
41425,-999,0.00147863,-999,-999,-999
41426,0,0.0017022,3.51288,527.082,133.706
41427,-999,0.00172725,-999,-999,-999
41428,3,0.00250008,-999,-999,-999
41429,-999,0.00277232,-999,-999,-999
41430,-999,0.00293572,-999,-999,-999
41431,0,0.00160234,-999,-999,124.896
41432,-999,0.00279574,-999,-999,-999
41433,2,0.00233036,-999,-999,-999
41434,1,0.002051,-999,-999,57.8566
41435,-999,0.00167695,-999,-999,-999
41436,-999,0.0018928,-999,-999,-999
41437,-999,0.00192116,-999,-999,-999
41438,1,0.00178944,-999,-999,-999
41439,1,0.00179454,1.99624,116.438,44.768
41440,3,0.00178862,-999,-999,-999
41441,1,0.00247279,-999,-999,46.6824
41442,-999,0.00179992,-999,-999,-999
41443,-999,0.00156932,-999,-999,-999
41444,3,0.00170095,-999,-999,-999
41445,-999,0.00257171,-999,-999,-999
41446,-999,0.00332118,-999,-999,-999
41447,0,0.00184184,-999,-999,32.2768
41448,2,0.00291391,-999,-999,-999
41449,0,0.00194681,-999,-999,-999
41450,-999,0.00247089,-999,-999,-999
41451,2,0.00166812,1.37569,168.095,84.0213
41452,-999,0.00188032,-999,-999,-999
41453,0,0.0017494,-999,-999,-999
41454,-999,0.00274034,-999,-999,-999
41455,-999,0.00220512,-999,-999,-999
41456,2,0.0026474,-999,-999,-999
41457,2,0.00231537,-999,-999,-999
41458,3,0.00214564,-999,-999,-999
41459,0,0.00229834,-999,-999,-999
41460,0,0.00279309,-999,-999,-999
41461,0,0.00414436,-999,-999,-999
41462,-999,0.00216928,-999,-999,-999
41463,3,0.00145159,1.60447,314.543,182.251
41464,1,0.00166494,0.917643,155.994,157.103
41465,-999,0.00230344,-999,-999,-999
41466,-999,0.00228939,-999,-999,-999
41467,-999,0.00254538,-999,-999,-999
41468,-999,0.0024218,-999,-999,-999
41469,1,0.00175982,-999,-999,-999
41470,0,0.00251528,-999,-999,-999
41471,0,0.00194345,-999,-999,-999
41472,-999,0.00148654,-999,-999,-999
41473,2,0.00270706,-999,-999,-999
41474,-999,0.00249153,-999,-999,-999
41475,-999,0.00184916,-999,-999,-999
41476,0,0.00211691,6.8428,1161.27,47.0857
41477,-999,0.00187618,-999,-999,-999
41478,-999,0.00192774,-999,-999,-999
41479,-999,0.00233117,-999,-999,-999
41480,1,0.00211441,-999,-999,-999
41481,3,0.00157523,1.23419,177.158,118.08
41482,-999,0.00182586,-999,-999,-999
41483,2,0.00142914,0.515634,189.787,139.126
41484,2,0.00212107,4.6314,340.139,33.4255
41485,-999,0.00252971,-999,-999,-999
41486,-999,0.00177235,-999,-999,-999
41487,-999,0.00179916,-999,-999,-999
41488,-999,0.00189325,-999,-999,-999
41489,3,0.00217356,-999,-999,48.3654
41490,-999,0.0029208,-999,-999,-999
41491,-999,0.00271154,-999,-999,-999
41492,-999,0.00316572,-999,-999,-999
41493,2,0.00234755,-999,-999,-999
41494,-999,0.003529,-999,-999,-999
41495,-999,0.00255337,-999,-999,-999
41496,-999,0.00263323,-999,-999,-999
41497,-999,0.00165666,-999,-999,-999
41498,-999,0.00196766,-999,-999,-999
41499,3,0.00253186,-999,-999,32.4279
41500,-999,0.00195487,-999,-999,-999
41501,-999,0.0019648,-999,-999,-999
41502,-999,0.00174014,-999,-999,-999
41503,0,0.00220253,-999,-999,62.991
41504,-999,0.00214377,-999,-999,-999
41505,2,0.00178284,-999,-999,-999
41506,-999,0.00209707,-999,-999,-999
41507,-999,0.00278169,-999,-999,-999
41508,3,0.00278634,-999,-999,-999
41509,2,0.00221496,-999,-999,-999
41510,1,0.00320389,-999,-999,-999
41511,0,0.00265047,-999,-999,74.8041
41512,-999,0.00189547,-999,-999,-999
41513,2,0.00186033,-999,-999,-999
41514,-999,0.00276234,-999,-999,-999
41515,0,0.00226672,-999,-999,45.265
41516,-999,0.00197001,-999,-999,-999
41517,-999,0.00218157,-999,-999,-999
41518,0,0.00175725,1.34895,109.506,130.693
41519,-999,0.00249311,-999,-999,-999
41520,0,0.0026505,-999,-999,-999
41521,-999,0.00265681,-999,-999,-999
41522,-999,0.00291705,-999,-999,-999
41523,-999,0.0013434,-999,-999,-999
41524,1,0.00244192,-999,-999,-999
41525,-999,0.00420351,-999,-999,-999
41526,-999,0.00223484,-999,-999,-999
41527,-999,0.00217288,-999,-999,-999
41528,-999,0.00177764,-999,-999,-999
41529,0,0.00210454,-999,-999,42.4188
41530,-999,0.00197204,-999,-999,-999
41531,-999,0.00214251,-999,-999,-999
41532,0,0.00204217,-999,-999,59.5912
41533,1,0.00179894,-999,-999,34.1764
41534,-999,0.00213682,-999,-999,-999
41535,3,0.0016504,-999,-999,36.5036
41536,-999,0.0022894,-999,-999,-999
41537,-999,0.00183516,-999,-999,-999
41538,-999,0.00233722,-999,-999,-999
41539,0,0.00176651,-999,-999,133.725
41540,2,0.00255506,0.935885,93.0956,48.7719
41541,-999,0.0019323,-999,-999,-999
41542,-999,0.00216002,-999,-999,-999
41543,3,0.00188526,-999,-999,-999
41544,3,0.00240474,-999,-999,-999
41545,-999,0.00237677,-999,-999,-999
41546,-999,0.00181977,-999,-999,-999
41547,-999,0.00151645,-999,-999,-999
41548,-999,0.00192638,-999,-999,-999
41549,-999,0.0025605,-999,-999,-999
41550,2,0.0016957,5.88713,844.925,56.1146
41551,0,0.00231284,-999,-999,-999
41552,1,0.00159941,3.15629,557.783,130.387
41553,-999,0.00236316,-999,-999,-999
41554,2,0.00150122,-999,-999,188.433
41555,-999,0.00283072,-999,-999,-999
41556,0,0.0018776,3.22345,241.017,60.5404
41557,-999,0.00187156,-999,-999,-999
41558,-999,0.00260229,-999,-999,-999
41559,-999,0.00175473,-999,-999,-999
41560,0,0.00185474,-999,-999,76.5231
41561,3,0.00257975,-999,-999,-999
41562,3,0.00182985,-999,-999,58.2723
41563,0,0.0017608,0.676643,56.869,95.9196
41564,2,0.00196358,-999,-999,31.3617
41565,0,0.00199368,-999,-999,-999
41566,-999,0.00292681,-999,-999,-999
