ID,event_type,weight,DelEta_jj,DijetMass,LeadingJetPt
2835,-999,0.000172559,-999,-999,-999
2836,0,0.00017204,-999,-999,77.8092
2837,3,0.000172595,4.94161,677.532,63.2651
2838,-999,0.000165144,-999,-999,-999
2839,0,0.000176309,-999,-999,-999
2840,2,0.000158377,-999,-999,42.2601
2841,-999,0.000175365,-999,-999,-999
2842,0,0.000177896,5.11073,708.148,60.1661
2843,-999,0.000177133,-999,-999,-999
2844,3,0.000159639,2.64834,675.674,210.367
2845,2,0.000167634,-999,-999,71.1564
2846,-999,0.000152883,-999,-999,-999
2847,1,0.00017176,4.57915,1091.19,142.002
2848,3,0.000164909,7.17975,4595.56,216.24
2849,-999,0.000181445,-999,-999,-999
2850,-999,0.000174271,-999,-999,-999
2851,3,0.000161095,6.51386,1217.25,64.9892
2852,-999,0.000177929,-999,-999,-999
2853,-999,0.000183517,-999,-999,-999
2854,0,0.000170292,-999,-999,70.6761
2855,1,0.000179026,-999,-999,-999
2856,-999,0.000165409,-999,-999,-999
2857,-999,0.000173699,-999,-999,-999
2858,3,0.000159834,7.21479,3928.72,204.69
2859,-999,0.000158853,-999,-999,-999
2860,-999,0.000158776,-999,-999,-999
2861,-999,0.000176898,-999,-999,-999
2862,3,0.00017828,6.37167,1337.28,64.3538
2863,-999,0.00015971,-999,-999,-999
2864,0,0.000176258,3.43055,267.643,64.3194
2865,-999,0.000178297,-999,-999,-999
2866,-999,0.000161543,-999,-999,-999
2867,-999,0.000177739,-999,-999,-999
2868,2,0.000159634,-999,-999,109.703
2869,-999,0.000157588,-999,-999,-999
2870,-999,0.000170738,-999,-999,-999
2871,2,0.000166425,-999,-999,82.7742
2872,-999,0.000186998,-999,-999,-999
2873,-999,0.000158354,-999,-999,-999
2874,-999,0.000165009,-999,-999,-999
2875,-999,0.000164117,-999,-999,-999
2876,-999,0.00018042,-999,-999,-999
2877,-999,0.00016368,-999,-999,-999
2878,3,0.000163443,0.232079,107.87,78.6448
2879,-999,0.00019655,-999,-999,-999
2880,-999,0.00015841,-999,-999,-999
2881,-999,0.000150335,-999,-999,-999
2882,-999,0.000159554,-999,-999,-999
2883,-999,0.00015868,-999,-999,-999
2884,-999,0.000155881,-999,-999,-999
2885,-999,0.00019262,-999,-999,-999
2886,3,0.000157758,-999,-999,-999
2887,-999,0.000189837,-999,-999,-999
2888,-999,0.00016057,-999,-999,-999
2889,2,0.00015916,0.529314,52.4333,86.3408
2890,-999,0.000159088,-999,-999,-999
2891,-999,0.000160534,-999,-999,-999
2892,-999,0.000174873,-999,-999,-999
2893,0,0.000175338,-999,-999,47.2527
2894,-999,0.000173253,-999,-999,-999
2895,-999,0.000161936,-999,-999,-999
2896,3,0.000158032,-999,-999,-999
2897,-999,0.000158973,-999,-999,-999
2898,-999,0.000159888,-999,-999,-999
2899,0,0.00017329,4.09455,642.139,83.0109
2900,-999,0.000175093,-999,-999,-999
2901,-999,0.000159752,-999,-999,-999
2902,3,0.000161415,1.50194,120.49,102.821
2903,-999,0.000181233,-999,-999,-999
2904,0,0.000199004,6.54871,1486.14,83.6298
2905,1,0.000184562,4.4061,512.178,76.5132
2906,0,0.000171645,-999,-999,-999
2907,2,0.000160373,4.22782,344.291,41.7219
2908,0,0.000175238,2.7394,683.304,239.607
2909,-999,0.000158545,-999,-999,-999
2910,0,0.000176954,-999,-999,41.0368
2911,3,0.000160845,6.60193,2117.32,84.487
2912,-999,0.000154935,-999,-999,-999
2913,3,0.000150556,1.27274,214.735,139.909
2914,0,0.000176414,4.76344,842.16,155.901
2915,1,0.000180228,1.83218,111.873,45.1926
2916,-999,0.00017646,-999,-999,-999
2917,-999,0.000162378,-999,-999,-999
2918,-999,0.000157916,-999,-999,-999
2919,-999,0.000157581,-999,-999,-999
2920,1,0.00017782,1.61522,134.075,55.5525
2921,2,0.000161548,2.27312,404.113,140.396
2922,0,0.000173724,5.69497,1409.95,198.724
2923,-999,0.000183742,-999,-999,-999
2924,-999,0.000150614,-999,-999,-999
2925,3,0.000160493,3.1476,241.184,86.3354
2926,3,0.000157547,2.31407,150.805,62.5668
2927,-999,0.000174869,-999,-999,-999
2928,0,0.000173563,-999,-999,95.0109
2929,1,0.000163251,1.72373,138.024,71.9157
2930,1,0.000174952,2.71463,230.278,60.1541
2931,2,0.000164897,4.74526,1703.13,197.214
2932,2,0.000159045,-999,-999,-999
2933,1,0.000174545,3.40508,317.753,98.0076
2934,2,0.000152688,-999,-999,249.624
2935,-999,0.000172453,-999,-999,-999
2936,-999,0.000166113,-999,-999,-999
2937,2,0.000154488,-999,-999,49.814
2938,-999,0.000176495,-999,-999,-999
2939,1,0.000166088,2.86226,153.074,44.1424
2940,-999,0.000157611,-999,-999,-999
2941,1,0.000178433,3.46803,266.668,63.4113
2942,-999,0.000159478,-999,-999,-999
2943,-999,0.000167055,-999,-999,-999
2944,-999,0.000175864,-999,-999,-999
2945,0,0.000173579,5.05084,705.252,89.8247
2946,2,0.000169043,-999,-999,117.248
2947,-999,0.000177714,-999,-999,-999
2948,-999,0.00015581,-999,-999,-999
2949,2,0.00017125,-999,-999,43.745
2950,-999,0.000165598,-999,-999,-999
2951,-999,0.000174085,-999,-999,-999
2952,-999,5.69678e-05,-999,-999,-999
2953,-999,0.000149677,-999,-999,-999
2954,-999,0.00015082,-999,-999,-999
2955,-999,0.000149743,-999,-999,-999
2956,0,0.000175921,6.6173,1992.67,99.9403
2957,-999,0.000158893,-999,-999,-999
2958,-999,0.000150403,-999,-999,-999
2959,1,0.000174844,-999,-999,48.4152
2960,-999,0.000171415,-999,-999,-999
2961,2,0.000160113,3.39357,400.313,85.6536
2962,-999,0.000177802,-999,-999,-999
2963,2,0.000162885,-999,-999,-999
2964,-999,0.000159063,-999,-999,-999
2965,0,0.000173356,-999,-999,164.608
2966,-999,0.000156799,-999,-999,-999
2967,-999,0.000154762,-999,-999,-999
2968,-999,0.000170558,-999,-999,-999
2969,-999,0.000157517,-999,-999,-999
2970,-999,0.000167999,-999,-999,-999
2971,-999,0.00016464,-999,-999,-999
2972,-999,0.000159064,-999,-999,-999
2973,-999,0.000159838,-999,-999,-999
2974,-999,0.000159519,-999,-999,-999
2975,-999,0.000157504,-999,-999,-999
2976,1,0.000193049,-999,-999,92.3799
2977,-999,0.000180474,-999,-999,-999
2978,0,0.00017837,-999,-999,54.2696
2979,-999,0.000176711,-999,-999,-999
2980,-999,0.000186752,-999,-999,-999
2981,-999,0.000177498,-999,-999,-999
2982,-999,0.000166673,-999,-999,-999
2983,-999,0.000174971,-999,-999,-999
2984,0,0.00018423,-999,-999,88.6659
2985,-999,0.000166614,-999,-999,-999
2986,-999,0.000169893,-999,-999,-999
2987,1,0.000183035,-999,-999,42.1304
2988,3,0.000153581,4.03722,501.24,78.6498
2989,-999,0.000172496,-999,-999,-999
2990,1,0.000175126,4.57416,1057.85,115.919
2991,-999,0.000174901,-999,-999,-999
2992,-999,0.000152225,-999,-999,-999
2993,-999,0.000160334,-999,-999,-999
2994,3,0.00016615,2.84282,257.289,66.911
2995,3,0.00016152,-999,-999,83.0853
2996,-999,0.000175097,-999,-999,-999
2997,-999,0.000176527,-999,-999,-999
2998,-999,0.000158546,-999,-999,-999
2999,-999,0.00015793,-999,-999,-999
3000,0,0.000173261,-999,-999,70.117
3001,-999,0.000161312,-999,-999,-999
3002,2,0.000160519,5.36257,726.116,56.0278
3003,-999,0.000162164,-999,-999,-999
3004,-999,0.000173666,-999,-999,-999
3005,-999,0.000159655,-999,-999,-999
3006,1,0.000172639,6.37651,1316.18,68.9349
3007,3,0.000170467,-999,-999,90.6555
3008,-999,0.000173284,-999,-999,-999
3009,1,0.000175756,3.64731,532.088,102.405
3010,-999,0.000154816,-999,-999,-999
3011,-999,0.000160103,-999,-999,-999
3012,-999,0.000164776,-999,-999,-999
3013,-999,0.000174504,-999,-999,-999
3014,-999,0.000158937,-999,-999,-999
3015,-999,0.000182515,-999,-999,-999
3016,2,0.000156248,-999,-999,31.0938
3017,-999,0.000187044,-999,-999,-999
3018,-999,0.000172357,-999,-999,-999
3019,-999,0.000160215,-999,-999,-999
3020,3,0.000152173,4.4371,641.202,75.7903
3021,1,0.000185822,-999,-999,92.5369
3022,2,0.000156409,5.60079,1264.08,139.956
3023,-999,0.000174078,-999,-999,-999
3024,0,0.000171415,-999,-999,52.9261
3025,-999,0.000177354,-999,-999,-999
3026,-999,0.000177686,-999,-999,-999
3027,-999,0.000157722,-999,-999,-999
3028,-999,0.000162452,-999,-999,-999
3029,-999,0.000157646,-999,-999,-999
3030,-999,0.000158151,-999,-999,-999
3031,-999,0.000175131,-999,-999,-999
3032,3,0.000156521,-999,-999,60.8318
3033,1,0.000183081,-999,-999,108.678
3034,-999,0.000172278,-999,-999,-999
3035,1,0.000178709,7.58972,2726.31,67.4447
3036,3,0.000160934,4.54231,1004.27,123.531
3037,-999,0.000174791,-999,-999,-999
3038,3,0.000162481,-999,-999,49.61
3039,-999,0.00015693,-999,-999,-999
3040,1,0.000174438,-999,-999,33.0735
3041,-999,0.000175625,-999,-999,-999
3042,1,0.000174695,6.75862,1920.43,114.869
3043,-999,0.00017844,-999,-999,-999
3044,-999,0.000174989,-999,-999,-999
3045,-999,0.000163076,-999,-999,-999
3046,-999,0.000173279,-999,-999,-999
3047,-999,0.00017066,-999,-999,-999
3048,3,0.000155185,2.31503,397.87,121.955
3049,-999,0.000160787,-999,-999,-999
3050,-999,0.000171193,-999,-999,-999
3051,2,0.000158194,3.58209,427.572,152.126
3052,-999,0.000195934,-999,-999,-999
3053,3,0.000152189,-999,-999,-999
3054,3,0.000159222,-999,-999,54.9994
3055,-999,0.000175825,-999,-999,-999
3056,-999,0.000157558,-999,-999,-999
3057,-999,0.000157698,-999,-999,-999
3058,3,0.00016771,7.14797,2194.6,117.286
3059,-999,0.000174724,-999,-999,-999
3060,-999,0.000162316,-999,-999,-999
3061,-999,0.00015682,-999,-999,-999
3062,-999,0.000181487,-999,-999,-999
3063,0,0.00017512,-999,-999,101.073
3064,3,0.000158866,3.63259,212.986,35.8639
3065,-999,5.69337e-05,-999,-999,-999
3066,1,0.000174925,3.1254,261.048,71.4347
3067,-999,0.000156963,-999,-999,-999
3068,-999,0.000151854,-999,-999,-999
3069,-999,0.000173429,-999,-999,-999
3070,-999,0.000193361,-999,-999,-999
3071,-999,0.000172826,-999,-999,-999
3072,-999,0.000155455,-999,-999,-999
3073,-999,0.000167854,-999,-999,-999
3074,0,0.00018166,-999,-999,31.8413
3075,3,0.000160773,8.02822,2193.8,46.8476
3076,2,0.000156278,5.90228,1170.6,122.603
3077,-999,0.000157569,-999,-999,-999
3078,3,0.000159186,6.09422,1448.02,115.317
3079,3,0.000160887,2.7928,281.097,70.1954
3080,-999,0.000161312,-999,-999,-999
3081,-999,0.000178001,-999,-999,-999
3082,-999,0.00016097,-999,-999,-999
3083,-999,0.000154791,-999,-999,-999
3084,-999,0.000172968,-999,-999,-999
3085,-999,0.000158961,-999,-999,-999
3086,0,8.43301e-05,4.98425,879.156,95.9472
3087,-999,0.000178512,-999,-999,-999
3088,0,0.000175792,2.33685,184.113,85.5504
3089,-999,0.000173976,-999,-999,-999
3090,-999,0.000174753,-999,-999,-999
3091,-999,0.000157373,-999,-999,-999
3092,3,0.000156823,4.46901,701.701,97.0434
3093,2,0.000161648,-999,-999,44.276
3094,3,0.000162782,-999,-999,-999
3095,0,0.000179982,3.38344,454.845,96.5046
3096,1,0.000177052,5.58739,1191.04,123.298
3097,-999,0.000167153,-999,-999,-999
3098,-999,0.00016056,-999,-999,-999
3099,-999,0.000155865,-999,-999,-999
3100,1,0.000173405,-999,-999,303.428
3101,3,0.000157784,6.77864,1959.71,78.5535
3102,3,0.000157373,4.03484,1297.42,255.418
3103,3,0.000160634,3.75956,387.847,74.6613
3104,0,0.000175819,6.39295,879.872,38.743
3105,3,0.000156249,-999,-999,58.8835
3106,-999,0.000161739,-999,-999,-999
3107,0,0.000179412,1.79413,87.9815,50.7324
3108,3,0.000160312,0.252588,25.8766,41.1015
3109,-999,0.000153266,-999,-999,-999
3110,3,0.0001587,4.99319,593.639,55.0683
3111,2,0.00015782,6.0654,1798.63,92.3303
3112,-999,0.00016795,-999,-999,-999
3113,-999,0.000170729,-999,-999,-999
3114,3,0.000160326,-999,-999,90.1343
3115,-999,0.0001728,-999,-999,-999
3116,3,0.000158101,-999,-999,-999
3117,1,0.000189698,2.06478,415.29,153.96
3118,-999,0.0001751,-999,-999,-999
3119,-999,0.000160927,-999,-999,-999
3120,-999,0.000171532,-999,-999,-999
3121,-999,0.000156841,-999,-999,-999
3122,-999,0.000174697,-999,-999,-999
3123,2,0.000164934,2.77627,367.508,162.572
3124,-999,0.000161627,-999,-999,-999
3125,-999,0.000171447,-999,-999,-999
3126,-999,0.000172692,-999,-999,-999
3127,-999,0.000159719,-999,-999,-999
3128,-999,0.000157914,-999,-999,-999
3129,-999,0.000176086,-999,-999,-999
3130,0,0.000174398,3.02547,220.875,53.2394
3131,-999,0.000172612,-999,-999,-999
3132,0,0.000175762,-999,-999,-999
3133,0,0.000172145,-999,-999,-999
3134,-999,0.00019218,-999,-999,-999
3135,1,0.000178368,-999,-999,90.4308
3136,2,0.000170935,4.56162,512.884,54.3419
3137,-999,0.000156576,-999,-999,-999
3138,-999,0.000162114,-999,-999,-999
3139,3,0.000163831,5.56844,1735.9,116.656
3140,-999,0.000179856,-999,-999,-999
3141,-999,0.00018537,-999,-999,-999
3142,1,0.000172273,-999,-999,76.667
3143,-999,0.000160149,-999,-999,-999
3144,-999,0.000184163,-999,-999,-999
3145,-999,0.000160131,-999,-999,-999
3146,0,0.000175406,0.674928,63.8433,106.453
3147,-999,0.000159029,-999,-999,-999
3148,3,0.000161385,-999,-999,55.0432
3149,-999,0.000165084,-999,-999,-999
3150,-999,0.000176693,-999,-999,-999
3151,-999,6.0735e-05,-999,-999,-999
3152,-999,0.000179437,-999,-999,-999
3153,0,0.000174659,5.54395,1394.22,91.5311
3154,-999,0.000174715,-999,-999,-999
3155,0,0.000173316,4.78546,618.034,65.7665
3156,-999,0.000155116,-999,-999,-999
3157,-999,0.000159329,-999,-999,-999
3158,3,0.000160408,3.7262,360.928,59.8639
3159,1,0.000174524,-999,-999,-999
3160,-999,0.000164505,-999,-999,-999
3161,-999,0.00017193,-999,-999,-999
3162,-999,0.000169465,-999,-999,-999
3163,-999,0.000166414,-999,-999,-999
3164,-999,0.000179851,-999,-999,-999
3165,-999,0.000161607,-999,-999,-999
3166,-999,0.000180531,-999,-999,-999
3167,-999,0.000159403,-999,-999,-999
3168,-999,0.000110716,-999,-999,-999
3169,-999,0.000181411,-999,-999,-999
3170,-999,0.00017397,-999,-999,-999
3171,-999,0.000167583,-999,-999,-999
3172,2,0.000152093,-999,-999,55.4297
3173,-999,0.000168208,-999,-999,-999
3174,1,0.000176548,-999,-999,51.6231
3175,-999,0.000145091,-999,-999,-999
3176,-999,0.000156211,-999,-999,-999
3177,0,0.000173882,-999,-999,-999
3178,2,0.000167526,-999,-999,116.717
3179,-999,0.000176199,-999,-999,-999
3180,3,0.000157601,-999,-999,34.0755
3181,-999,0.000175272,-999,-999,-999
3182,-999,0.000177267,-999,-999,-999
3183,3,0.000160336,4.90604,753.855,78.8595
3184,-999,0.000174274,-999,-999,-999
3185,3,0.000156805,6.81955,1866.93,83.5822
3186,-999,0.000157637,-999,-999,-999
3187,3,0.000158651,-999,-999,39.0111
3188,0,0.000187476,5.5686,1267.27,126.181
3189,1,0.000172678,-999,-999,189.198
3190,-999,0.000170889,-999,-999,-999
3191,-999,0.000165847,-999,-999,-999
3192,3,0.000159522,3.51167,454.816,125.179
3193,2,0.000157339,5.74104,744.159,42.2598
3194,0,0.000178463,2.10948,220.864,71.9109
3195,3,0.000159736,5.01238,934.577,94.3029
3196,1,0.000178184,5.39963,1131.08,99.8613
3197,-999,0.000178996,-999,-999,-999
3198,-999,0.000157445,-999,-999,-999
3199,-999,0.000177529,-999,-999,-999
3200,-999,0.000157226,-999,-999,-999
3201,0,0.000157835,-999,-999,-999
3202,1,0.000172736,7.20993,2276.54,83.6956
3203,1,0.000174166,2.17195,382.305,187.358
3204,3,0.000155115,-999,-999,37.3831
3205,-999,0.000149367,-999,-999,-999
3206,-999,0.00016156,-999,-999,-999
3207,3,0.000161045,-999,-999,103.439
3208,-999,0.000157737,-999,-999,-999
3209,1,0.000175218,4.90154,945.893,146.084
3210,0,0.000172456,-999,-999,36.1453
3211,-999,0.000177762,-999,-999,-999
3212,1,0.000182223,5.16247,1380.43,132.021
3213,3,0.000168735,5.62159,779.208,47.0672
3214,3,0.000156925,-999,-999,109.329
3215,-999,0.000159593,-999,-999,-999
3216,-999,0.000175685,-999,-999,-999
3217,-999,0.00017905,-999,-999,-999
3218,0,0.000172697,-999,-999,129.111
3219,3,0.000161927,4.51188,461.944,58.663
3220,-999,0.000160544,-999,-999,-999
3221,3,0.000157892,7.05381,2057.62,71.5381
3222,2,0.000168701,-999,-999,34.1464
3223,-999,0.000161062,-999,-999,-999
3224,-999,0.000157947,-999,-999,-999
3225,-999,0.000177583,-999,-999,-999
3226,0,0.000174632,0.391806,20.3583,44.6899
3227,-999,0.000175427,-999,-999,-999
3228,0,0.000163941,-999,-999,-999
3229,-999,0.000173178,-999,-999,-999
3230,-999,0.000177055,-999,-999,-999
3231,-999,0.000175099,-999,-999,-999
3232,-999,0.000159713,-999,-999,-999
3233,0,0.000176486,1.88329,162.082,98.2206
3234,-999,0.000174319,-999,-999,-999
3235,-999,0.000161,-999,-999,-999
3236,3,0.000158926,-999,-999,-999
3237,0,0.000172176,-999,-999,91.0511
3238,0,0.000179967,-999,-999,102.435
3239,3,0.000163254,-999,-999,136.392
3240,-999,0.000163417,-999,-999,-999
3241,0,0.000175239,4.75897,430.653,43.4763
3242,1,0.000171494,5.93339,2116.31,119.586
3243,-999,0.000187427,-999,-999,-999
3244,-999,0.000161274,-999,-999,-999
3245,-999,0.000168915,-999,-999,-999
3246,0,0.000173544,-999,-999,-999
3247,3,0.000167948,6.11099,1619.96,88.5021
3248,-999,0.000173612,-999,-999,-999
3249,-999,0.000163377,-999,-999,-999
3250,0,0.000189471,0.542818,139.717,93.5087
3251,-999,0.000180624,-999,-999,-999
3252,2,0.000156136,4.33112,369.039,47.7229
3253,-999,0.000169105,-999,-999,-999
3254,3,0.00017033,0.703324,79.7598,49.7538
3255,-999,0.000160691,-999,-999,-999
3256,1,0.000186002,1.98369,126.022,46.8383
3257,-999,0.000167441,-999,-999,-999
3258,-999,0.000159671,-999,-999,-999
3259,1,0.000165371,0.531495,126.675,165.382
3260,0,0.00017608,5.25292,915.846,80.4525
3261,-999,0.000176186,-999,-999,-999
3262,0,0.000180174,-999,-999,-999
3263,0,0.000179311,4.22328,578.331,106.705
3264,-999,0.000155224,-999,-999,-999
3265,-999,0.000162705,-999,-999,-999
3266,-999,0.000169687,-999,-999,-999
3267,-999,0.000176475,-999,-999,-999
3268,0,0.000169645,-999,-999,37.5237
3269,1,0.000166669,-999,-999,56.3422
3270,1,0.000174976,3.47791,921.168,185.916
3271,-999,0.000170121,-999,-999,-999
3272,-999,0.000160514,-999,-999,-999
3273,0,0.000168121,4.79191,822.721,107.982
3274,-999,0.000172762,-999,-999,-999
3275,-999,0.000151484,-999,-999,-999
3276,-999,0.000201778,-999,-999,-999
3277,-999,0.000173732,-999,-999,-999
3278,1,0.000174578,-999,-999,-999
3279,-999,0.000156418,-999,-999,-999
3280,-999,0.00016074,-999,-999,-999
3281,-999,0.000172046,-999,-999,-999
3282,0,0.000168551,3.99594,582.068,101.314
3283,0,0.000185074,0.187443,115.475,72.848
3284,2,0.000160379,5.56758,643.542,44.0473
3285,-999,0.000174554,-999,-999,-999
3286,-999,0.000157852,-999,-999,-999
3287,-999,0.000171976,-999,-999,-999
3288,3,0.000161387,-999,-999,42.0218
3289,-999,0.000183131,-999,-999,-999
3290,2,0.000163272,-999,-999,31.6512
3291,0,0.000180546,3.90476,340.235,50.8877
3292,-999,0.000180675,-999,-999,-999
3293,0,0.000176443,-999,-999,102.698
3294,0,0.000175073,-999,-999,-999
3295,-999,0.000162242,-999,-999,-999
3296,-999,0.000175951,-999,-999,-999
3297,-999,0.00016296,-999,-999,-999
3298,-999,0.000173158,-999,-999,-999
3299,-999,0.000159045,-999,-999,-999
3300,-999,0.0001952,-999,-999,-999
3301,0,0.000172203,3.65638,409.798,79.0224
3302,-999,0.000132101,-999,-999,-999
3303,-999,0.000160131,-999,-999,-999
3304,-999,0.000164109,-999,-999,-999
3305,-999,0.000172278,-999,-999,-999
3306,3,0.000159959,6.33531,1052.85,59.6718
3307,0,0.000194472,-999,-999,94.6598
3308,-999,0.000161067,-999,-999,-999
3309,0,0.000178673,6.47359,2291.79,142.314
3310,-999,0.000174923,-999,-999,-999
3311,-999,0.000161734,-999,-999,-999
3312,1,0.00018076,4.26534,540.259,78.6157
3313,-999,5.96847e-05,-999,-999,-999
3314,-999,0.000175765,-999,-999,-999
3315,1,0.000174581,3.68041,239.644,45.5663
3316,-999,0.000153242,-999,-999,-999
3317,3,0.000161757,4.09264,590.761,159.533
3318,2,0.000162127,2.72909,170.47,58.2944
3319,-999,0.000157223,-999,-999,-999
3320,-999,0.000194994,-999,-999,-999
3321,-999,0.000175474,-999,-999,-999
3322,0,0.000177405,5.34116,687.569,69.6632
3323,-999,0.000159883,-999,-999,-999
3324,1,0.000176475,3.16402,169.411,40.5021
3325,3,0.000162848,-999,-999,92.4579
3326,-999,0.000158203,-999,-999,-999
3327,-999,0.000157759,-999,-999,-999
3328,3,0.000160288,4.3759,786.855,109.415
3329,-999,0.000181513,-999,-999,-999
3330,3,0.000161783,-999,-999,67.4745
3331,-999,0.000181909,-999,-999,-999
3332,2,0.000158517,3.82687,341.112,72.2394
3333,-999,0.00015611,-999,-999,-999
3334,3,0.00016689,-999,-999,89.7134
3335,-999,0.000178656,-999,-999,-999
3336,2,0.000166165,-999,-999,128.212
3337,1,0.000170496,4.29557,804.25,99.3309
3338,-999,0.000168124,-999,-999,-999
3339,0,0.000176273,5.08515,677.306,57.2101
3340,3,0.000161342,2.599,205.651,54.8079
3341,-999,0.000172131,-999,-999,-999
3342,2,0.000159776,4.36253,470.169,94.1994
3343,2,0.000156707,-999,-999,64.423
3344,-999,0.000189893,-999,-999,-999
3345,-999,0.000175178,-999,-999,-999
3346,1,0.000171602,-999,-999,36.2952
3347,-999,0.000155467,-999,-999,-999
3348,-999,0.000157334,-999,-999,-999
3349,2,0.000151875,4.01772,412.548,70.9323
3350,-999,0.000158323,-999,-999,-999
3351,3,0.000160328,5.52072,887.806,59.7659
3352,0,0.000175936,6.19096,1902.9,121.212
3353,-999,0.000173397,-999,-999,-999
3354,-999,0.000160373,-999,-999,-999
3355,-999,0.000159848,-999,-999,-999
3356,-999,0.000152634,-999,-999,-999
3357,-999,0.000193511,-999,-999,-999
3358,-999,0.00016045,-999,-999,-999
3359,2,0.000161089,-999,-999,47.9246
3360,0,0.000173719,-999,-999,72.0148
3361,0,0.000165861,-999,-999,36.3354
3362,-999,0.000175438,-999,-999,-999
3363,-999,0.000176203,-999,-999,-999
3364,0,0.000177892,-999,-999,93.8747
3365,1,0.000175469,1.7127,226.104,194.517
3366,-999,0.000173094,-999,-999,-999
3367,0,0.000173641,6.7557,3172.32,158.947
3368,-999,0.000158558,-999,-999,-999
3369,-999,0.000176702,-999,-999,-999
3370,3,0.000161734,-999,-999,-999
3371,2,0.000159831,3.15747,448.942,156.615
3372,3,0.000160998,3.30747,558.574,112.197
3373,-999,0.000158239,-999,-999,-999
3374,-999,0.000161827,-999,-999,-999
3375,3,0.000158162,6.76446,1312.22,54.0518
3376,-999,0.000173232,-999,-999,-999
3377,-999,0.000180525,-999,-999,-999
3378,-999,0.000167994,-999,-999,-999
3379,1,0.000169896,-999,-999,-999
3380,0,0.000174495,4.65967,1196.85,189.612
3381,3,0.000167324,-999,-999,38.4233
3382,-999,0.000162115,-999,-999,-999
3383,3,0.000175834,4.60082,780.638,110.43
3384,2,0.000146082,-999,-999,70.7642
3385,-999,0.00017503,-999,-999,-999
3386,3,0.000160356,-999,-999,-999
3387,-999,0.000160336,-999,-999,-999
3388,3,0.000152497,-999,-999,55.0896
3389,-999,0.000168628,-999,-999,-999
3390,-999,0.000177225,-999,-999,-999
3391,-999,0.000155522,-999,-999,-999
3392,-999,0.000169435,-999,-999,-999
3393,2,0.000167358,3.75391,814.541,326.928
3394,3,0.000181852,-999,-999,55.2318
3395,-999,0.000178898,-999,-999,-999
3396,2,0.000166618,-999,-999,30.7464
3397,0,0.000187174,5.48445,1428.08,204.264
3398,1,0.000173438,4.69454,585.616,96.6726
3399,3,0.000155695,2.73849,264.382,72.0015
3400,2,0.000153348,-999,-999,102.102
3401,2,0.000157656,-999,-999,52.9109
3402,-999,0.000173138,-999,-999,-999
3403,3,0.000159544,-999,-999,63.2314
3404,-999,0.00015608,-999,-999,-999
3405,-999,0.000179245,-999,-999,-999
3406,2,0.00016559,5.96383,2041.85,164.321
3407,-999,0.000159393,-999,-999,-999
3408,0,0.000170398,4.31007,413.118,52.2112
3409,-999,0.000172635,-999,-999,-999
3410,-999,0.000164979,-999,-999,-999
3411,-999,0.000168489,-999,-999,-999
3412,-999,0.00016511,-999,-999,-999
3413,-999,0.000159498,-999,-999,-999
3414,-999,0.000175523,-999,-999,-999
3415,-999,0.00016817,-999,-999,-999
3416,2,0.000161794,5.65802,1108.15,77.5725
3417,2,0.000162914,4.26734,566.515,73.6191
3418,-999,0.000173597,-999,-999,-999
3419,-999,0.00017004,-999,-999,-999
3420,2,0.000158265,-999,-999,61.5079
3421,1,0.00017574,2.86099,230.018,109.35
3422,2,0.000162646,2.45754,211.24,82.5902
3423,-999,0.000157544,-999,-999,-999
3424,2,0.000165147,-999,-999,84.1805
3425,-999,0.000157447,-999,-999,-999
3426,0,0.000174616,0.129306,218.393,246.784
3427,3,0.00016443,5.6869,1020,100.859
3428,2,0.000158541,2.55145,193.567,54.7769
3429,-999,0.000169989,-999,-999,-999
3430,0,0.000178936,-999,-999,75.7703
3431,2,0.000157746,6.93795,1579.77,53.9791
3432,-999,0.000162512,-999,-999,-999
3433,-999,0.000173921,-999,-999,-999
3434,1,0.000180261,1.73648,113.44,69.448
3435,0,0.000180698,5.23119,501.606,37.2664
3436,-999,0.000183708,-999,-999,-999
3437,-999,0.000158762,-999,-999,-999
3438,-999,0.00015741,-999,-999,-999
3439,-999,0.000162269,-999,-999,-999
3440,-999,0.000330952,-999,-999,-999
3441,-999,0.000166633,-999,-999,-999
3442,2,0.000154777,-999,-999,35.8012
3443,0,0.000179341,3.72614,256.68,51.4532
3444,-999,0.000158178,-999,-999,-999
3445,-999,0.000174873,-999,-999,-999
3446,2,0.000166227,4.43913,305.412,37.2638
3447,1,0.000176838,3.20917,308.007,64.5028
3448,0,0.000175379,-999,-999,90.6716
3449,-999,0.000173473,-999,-999,-999
3450,3,0.000172752,-999,-999,57.5358
3451,1,0.000176745,4.26854,402.587,55.8769
3452,-999,0.000160071,-999,-999,-999
3453,-999,0.000170547,-999,-999,-999
3454,-999,0.00016853,-999,-999,-999
3455,-999,0.000172388,-999,-999,-999
3456,-999,0.000174261,-999,-999,-999
3457,-999,0.000168567,-999,-999,-999
3458,3,0.000155813,6.2996,1586.35,143.596
3459,-999,0.000161978,-999,-999,-999
3460,-999,0.000174453,-999,-999,-999
3461,-999,0.000158387,-999,-999,-999
3462,-999,0.000156129,-999,-999,-999
3463,-999,0.00016024,-999,-999,-999
3464,-999,0.000160039,-999,-999,-999
3465,-999,0.000175963,-999,-999,-999
3466,0,0.000168003,1.4819,100.95,60.6896
3467,3,0.000159076,-999,-999,83.0379
